1B	6648189
1B	6659415
1B	6665038
1B	6674182
1B	6682534
1B	6801216
1B	6803935
1B	6906200
1B	6911187
1B	7169646
1B	7357819
1B	7367681
1B	7467461
1B	7476207
1B	7496673
1B	7516591
1B	7521559
1B	7523340
1B	7590469
1B	7599753
1B	7605454
1B	7615595
1B	7636243
1B	7668678
1B	7674340
1B	7693327
1B	7700575
1B	7709985
1B	7719566
1B	7793652
1B	7794653
1B	7801915
1B	7814055
1B	7820816
1B	7830265
1B	7838467
1B	7841752
1B	7863863
1B	7865870
1B	7892266
1B	7900653
1B	7904159
1B	7933189
1B	7986307
1B	7993929
1B	8251032
1B	8255180
1B	8262023
1B	8318697
1B	8343074
1B	8367525
1B	8394491
1B	8416046
1B	8481433
1B	8724159
1B	8745436
1B	8753258
1B	8844356
1B	11398627
1B	11402031
1B	11403484
1B	11431496
1B	11433887
1B	22228885
1B	22240018
1B	26464819
1B	26466366
1B	26472964
1B	26486630
1B	26512748
1B	26662366
1B	45420088
1B	45423330
1B	45506990
1B	55813406
1B	55927624
1B	56038201
1B	56040198
1B	56048488
1B	56173642
1B	56200695
1B	56215396
1B	56265789
1B	56278572
1B	56310442
1B	56323478
1B	56463677
1B	56737759
1B	56747442
1B	56758012
1B	56802365
1B	56814931
1B	56838820
1B	56857993
1B	56864730
1B	56872080
1B	56879131
1B	56924739
1B	57246050
1B	57420237
1B	134063427
1B	642334221
1B	646764587
1B	646836712
1B	646860479
1B	646879346
1B	646882750
1B	646887188
1B	646891212
1B	646901808
1B	646908991
1B	646932409
1B	646958522
1B	646963946
1B	646992146
1B	646996732
1B	647020570
1B	647039876
1B	690436286
2A	26679249
2A	26695965
2A	26753311
2A	26791796
2A	26835173
2A	26990137
2A	27000526
2A	27014040
2A	33571512
2A	33784419
2A	33804188
2A	33816916
2A	33828043
2A	33860014
2A	33876778
2A	33969307
2A	34025786
2A	34030639
2A	34042565
2A	34116071
2A	34194146
2A	34247933
2A	34259540
2A	34264702
2A	34454826
2A	34521959
2A	34523409
2A	34557255
2A	34598505
2A	34682927
2A	35623443
2A	35660695
2A	39718163
2A	39721940
2A	39813637
2A	39817511
2A	39829233
2A	40013493
2A	40106994
2A	40131111
2A	40133511
2A	40136226
2A	40151628
2A	40205938
2A	40225281
2A	40324899
2A	40327621
2A	40332381
2A	40334924
2A	40353983
2A	40381116
2A	148667706
2A	164625779
2A	750636057
2A	750843757
2A	751140804
2A	752099308
2A	752115134
2A	752120151
2A	752131629
2A	752136905
2A	752184294
2A	752191216
2A	767537947
2A	767801245
2A	767804486
2A	767847930
2A	767860047
2A	767874647
2A	767881683
2A	767888919
2A	768836236
2A	768924457
2A	769597636
2A	775125791
2A	775127751
2A	775139982
2A	775173961
2A	776749883
2A	776784084
2A	776800996
2A	776891287
2A	776915152
2A	777098389
2A	784280807
2A	784293014
2A	784308216
2A	784311015
2A	784316989
2A	784359409
2A	784369543
2A	784374040
2A	784382638
2A	784388632
2A	784469019
2A	784472505
2A	784559935
2A	784565138
2B	40861213
2B	42073148
2B	42351570
2B	42389138
2B	42397076
2B	42410340
2B	42857462
2B	42859691
2B	42887382
2B	42908540
2B	42909814
2B	43916284
2B	43919420
2B	43926854
2B	43943560
2B	43970956
2B	43988458
2B	43990051
2B	43993038
2B	44147280
2B	44201713
2B	44206366
2B	44736257
2B	44738153
2B	44745648
2B	44772794
2B	44776004
2B	47138109
2B	47280368
2B	47328236
2B	47337245
2B	47413614
2B	47416081
2B	47441752
2B	47468483
2B	47560340
2B	47582259
2B	47606770
2B	47637740
2B	47668719
2B	51197970
2B	51272810
2B	51306841
2B	51344180
2B	58225002
2B	58231556
2B	58492202
2B	58524456
2B	58593073
2B	58604071
2B	58689444
2B	58706896
2B	58749237
2B	58753017
2B	58754863
2B	58767749
2B	58803517
2B	58806513
2B	58808191
2B	58821408
2B	58868587
2B	58890872
2B	58921498
2B	58924608
2B	58928111
2B	58940044
2B	58988033
2B	59018022
2B	59021776
2B	59024718
2B	59116420
2B	59124800
2B	59127483
2B	59138344
2B	59150327
2B	59205731
2B	59207274
2B	59213342
2B	59318851
2B	59321792
2B	59326236
2B	59328035
2B	59330593
2B	59339863
2B	59389729
2B	65315491
2B	65317886
2B	65328808
2B	65332114
2B	222384091
2B	747698779
2B	748373893
2B	748769256
2B	748910790
2B	749079139
2B	749169800
2B	749686280
2B	750417722
2B	750582945
2B	750633773
2B	750709879
2B	750731515
2B	750740263
2B	750763959
2B	750811873
2B	778963416
2B	779170050
2B	779184865
2B	779225792
2B	779232234
2B	779264288
2B	779279447
2B	779288351
2B	779443040
2B	779462443
2B	779637540
2B	779708526
2B	779714119
2B	779720599
2B	779745261
2B	779882443
2B	779996802
2B	780001146
2B	780006785
2B	780011255
2B	780012633
2B	780042159
2B	780052577
2B	780068352
2B	780145625
2B	780164438
2B	780285657
2B	780287577
2B	780302143
2B	780338882
2B	782238781
2B	782293963
2B	793461114
2B	794194888
2B	794200141
2B	794228078
2B	794229399
2B	795023031
2B	795027310
2B	795037592
2B	795068886
2B	795188081
2B	806838916
2B	806848900
2B	806872941
2B	806884813
2B	806888752
2B	806891385
2B	806924035
2B	806931898
2B	807383399
2B	807441100
2B	807465866
2B	807476286
2B	807566672
2B	807607739
2B	807708470
2B	807713702
2B	807718128
2B	807726860
2B	807736102
2B	807745363
2B	807765304
2B	807778342
2B	807802731
2B	807930965
2B	807935389
2B	807938167
2B	823886467
2B	824005281
2B	824012610
2B	824014999
2B	824022901
2B	824050029
2B	824054186
2B	824062363
3A	17792191
3A	17889330
3A	17911978
3A	17923736
3A	18009301
3A	18051464
3A	18064556
3A	18075560
3A	18082794
3A	24306383
3A	24307494
3A	24310095
3A	24312715
3A	24360879
3A	24367118
3A	24370582
3A	24383510
3A	24386134
3A	24388386
3A	24409004
3A	24411864
3A	24413893
3A	24430459
3A	24433375
3A	24452561
3A	24481873
3A	24548833
3A	52860003
3A	627748371
3A	638104992
3A	638107923
3A	638111035
3A	638114312
3A	638123524
3A	638193173
3A	638202643
3A	638209433
3A	638215670
3A	670727273
3A	687790513
3A	688010022
3A	688015009
3A	707749508
3A	707784226
3A	707848426
3A	707963112
3A	734693986
3A	734713742
3A	734723657
3A	734772685
3A	734846187
3A	735017034
3A	735022335
3A	735024778
3A	747750272
3B	19435612
3B	19453429
3B	19560707
3B	19568461
3B	19570008
3B	19621877
3B	19623806
3B	20042131
3B	20044718
3B	20046750
3B	20091904
3B	20337860
3B	20437264
3B	20459145
3B	20460954
3B	20568393
3B	20644450
3B	20648122
3B	20652803
3B	20683677
3B	20691042
3B	20743573
3B	20771147
3B	20793958
3B	20808046
3B	20821855
3B	20826630
3B	20836332
3B	20852265
3B	21350200
3B	21522799
3B	29064360
3B	29066862
3B	29101532
3B	29136485
3B	29141841
3B	29147916
3B	29181125
3B	29232004
3B	29236964
3B	29246172
3B	29254835
3B	34065693
3B	34138540
3B	34181437
3B	34199594
3B	34411699
3B	34437152
3B	34439070
3B	34450251
3B	34876981
3B	34947977
3B	35398456
3B	80956269
3B	678336606
3B	678390898
3B	678553307
3B	678578120
3B	678594769
3B	678597232
3B	678602137
3B	754919623
3B	755052393
3B	755055408
3B	755069920
3B	755107888
3B	755116012
3B	755125913
3B	766179292
3B	768241218
3B	768319008
3B	768396858
3B	787964097
3B	814430388
3B	818774458
3B	835173501
3B	835188849
3B	835220110
3B	835262479
3B	835311237
3B	835313693
3B	835323511
3B	835326458
3B	835335136
3B	835387509
3B	835426615
3B	835516267
3B	835523613
3B	835534605
3B	835545400
3B	835557858
3B	835559969
3B	835609361
3B	835647566
3B	849848070
3B	849873680
3B	860112757
3B	860128175
3B	860198248
3B	860235254
3B	860278400
3B	860449419
3B	860868999
3B	862184693
3B	862440913
3B	862477036
3B	862679713
3B	862868028
4A	36190732
4A	92050176
4A	546459399
4A	546483429
4A	546484879
4A	546491311
4A	552619605
4A	552622224
4A	552625219
4A	710900204
4A	710902330
4A	710911027
4A	710921276
4A	710924029
4A	710935427
4A	710942457
4A	710948633
4A	710957209
4A	711062663
4A	711102306
4A	711119340
4A	711146807
4A	711150658
4A	711630595
4A	711633891
4A	711670976
4A	711675220
4A	711700385
4A	711704425
4A	711735688
4A	712554988
4A	712606030
4A	712612529
4A	712650022
4A	712652353
4A	712667610
4A	712680570
4A	712719319
4A	712733982
4A	712739571
4A	712761948
4A	712995153
4A	712999128
4A	713018903
4A	713124161
4A	713222564
4A	713349603
4A	713365490
4A	713373328
4A	713404963
4A	713502487
4A	713527910
4A	713551380
4A	713614614
4A	713650759
4A	713739105
4A	713782901
4A	713814795
4A	713818973
4A	713827315
4A	713856593
4A	713858309
4A	713918615
4A	713926058
4A	713941505
4A	713962801
4A	714146313
4A	714148371
4A	714189289
4A	714204152
4A	714222917
4A	714228577
4A	714239778
4A	714242835
4A	714253547
4A	714268402
4A	714285707
4A	714289049
4A	714547342
4A	714549579
4A	714553687
4A	714564307
4A	714619486
4A	714662174
4A	714794603
4A	715864845
4A	715882284
4A	715943054
4A	715955362
4A	715969453
4A	715972517
4A	715986935
4A	716000056
4A	716008903
4A	716031903
4A	716041955
4A	716064624
4A	716074933
4A	716098019
4A	716179578
4A	716202488
4A	716212747
4A	716235952
4A	716278929
4A	716320913
4A	716797409
4A	716838706
4A	716842411
4A	716862321
4A	716866518
4A	716906102
4A	716914056
4A	716920305
4A	716959160
4A	716964515
4A	716966964
4A	716969596
4A	717244071
4A	717299224
4A	717351617
4A	717368717
4A	717376706
4A	717386274
4A	717429580
4A	717440806
4A	717452183
4A	717489185
4A	717500330
4A	717526806
4A	717535154
4A	717541997
4A	717543611
4A	717557694
4A	717559731
4A	717596050
4A	717611272
4A	717658983
4A	717697598
4A	717705480
4A	717712312
4A	717714099
4A	717728015
4A	717730379
4A	717789377
4A	717837664
4A	717877130
4A	717891658
4A	718011356
4A	718020905
4A	718023785
4A	718028993
4A	718065472
4A	718072749
4A	718097202
4A	718116126
4B	70702076
4B	70707077
4B	70733969
4B	70742020
4B	70929963
4B	77930758
4B	557186996
5A	11266086
5A	11268998
5A	11291100
5A	11401564
5A	11405103
5A	12316934
5A	12579800
5A	12632729
5A	12698002
5A	12712877
5A	12715866
5A	12727583
5A	12728816
5A	12743133
5A	12754221
5A	12755475
5A	12765508
5A	12769805
5A	12782125
5A	12796972
5A	12808671
5A	12822700
5A	12834040
5A	12835516
5A	12845492
5A	12849806
5A	12860902
5A	12862094
5A	12879589
5A	12966848
5A	12970440
5A	12979813
5A	12983528
5A	12985816
5A	29713971
5A	110337940
5A	110703120
5A	373138314
5A	395646756
5A	420119285
5A	420158783
5A	511048441
5A	511054277
5A	511084580
5A	511303032
5A	511389564
5A	511478724
5A	512245490
5A	512251722
5A	512261049
5A	520715487
5A	520733360
5A	520749299
5A	520753859
5A	520852906
5A	520854919
5A	537239788
5A	627156657
5A	627229971
5B	19683781
5B	19706221
5B	19717735
5B	20224047
5B	20235226
5B	20238248
5B	20280960
5B	20297554
5B	20334201
5B	20392922
5B	20407813
5B	20431474
5B	20434391
5B	20449417
5B	20452300
5B	20467364
5B	20470202
5B	20477649
5B	20484656
5B	20487350
5B	20490214
5B	20492311
5B	20496453
5B	20498541
5B	20501896
5B	120123299
5B	120557592
5B	132279260
5B	391508366
5B	391521949
5B	476142416
5B	502330124
5B	502336954
5B	502341048
5B	502344643
5B	502346422
5B	502365743
5B	502369005
5B	502723266
5B	502781396
5B	502837979
5B	502883783
5B	502934937
5B	502936891
5B	502941008
5B	503516783
5B	503540552
5B	510415791
5B	510584437
5B	510589577
5B	510594075
5B	510598416
5B	510605622
5B	510662820
5B	523321058
5B	544483523
5B	572569205
5B	572573061
5B	572577073
5B	599417634
5B	665197353
5B	665243476
5B	665244931
5B	665255386
5B	665276702
5B	665335282
5B	719310340
6A	151023
6A	407826
6A	665762
6A	2400663
6A	16735880
6A	17061572
6A	17344905
6A	17372211
6A	99451745
6A	99454153
6A	99528074
6A	99531073
6A	99536572
6A	130583700
6A	567367892
6A	596694789
6A	596734428
6A	605251387
6A	605256392
6A	605258248
6A	605262004
6A	612584813
6A	623624646
6B	25919477
6B	26059189
6B	26118377
6B	26121329
6B	26128151
6B	26135026
6B	26419005
6B	26577470
6B	26622744
6B	26627742
6B	26704074
6B	27062574
6B	160071659
6B	160154095
6B	160349085
6B	197469653
6B	631642616
6B	644327460
6B	651235865
6B	687684505
6B	688448795
6B	688480532
6B	702546153
6B	702550330
6B	702553340
6B	702565540
6B	702578197
6B	732166087
7A	28033267
7A	28134716
7A	28136457
7A	28138199
7A	28146567
7A	28160074
7A	28167843
7A	28182535
7A	28202239
7A	28210742
7A	28279258
7A	28309016
7A	28404206
7A	28511922
7A	28598232
7A	28804248
7A	28805414
7A	28862581
7A	28882299
7A	29060379
7A	29065597
7A	29189330
7A	29226617
7A	29404118
7A	29420035
7A	29433649
7A	29445149
7A	29457370
7A	29762744
7A	29779419
7A	29991958
7A	30033742
7A	30081484
7A	30118315
7A	30167163
7A	30219596
7A	30268182
7A	30330140
7A	30370382
7A	30373519
7A	30405542
7A	30747230
7A	30887930
7A	30927351
7A	30929644
7A	30987793
7A	30999985
7A	31057817
7A	31067905
7A	31104641
7A	31115539
7A	31474336
7A	31478969
7A	31581561
7A	31604843
7A	31631171
7A	31636989
7A	31641530
7A	31652042
7A	31658781
7A	31662616
7A	31663868
7A	31705450
7A	31707409
7A	31725468
7A	31727101
7A	31798505
7A	31871147
7A	31901315
7A	82860361
7A	580074946
7A	580077716
7A	580079412
7A	582737891
7A	582745324
7A	582753197
7A	591085825
7A	591088309
7A	591164757
7A	591180100
7A	591322477
7A	591329298
7A	591356926
7A	591429426
7A	591643433
7A	591705477
7A	592417210
7A	676503228
7A	704251141
7A	704273012
7A	704293677
7A	704305919
7A	704426978
7A	704439700
7A	704469954
7A	704481139
7A	704499152
7A	704508893
7A	704523319
7A	704525782
7A	704676457
7A	704718860
7A	704730313
7A	704758638
7A	704772723
7A	704775160
7A	704910074
7A	704953110
7A	704964187
7A	704982537
7A	704993505
7A	705006442
7A	705009563
7A	705021006
7A	705034404
7A	707003971
7A	707022757
7A	707032189
7A	707079221
7A	707113258
7A	707126801
7A	707141600
7A	707155849
7A	707161172
7A	707191495
7A	707230824
7A	707240319
7A	707258606
7A	707264094
7A	707278668
7A	707292957
7A	707298275
7A	707319076
7A	707327258
7A	707338949
7A	707345298
7A	707359760
7A	707374864
7A	707379520
7A	707400231
7A	707407830
7A	707429018
7A	707468785
7A	707478589
7A	707482746
7A	707487956
7A	707505162
7A	707508853
7A	707527032
7A	707582112
7A	707590093
7A	707594448
7A	707598473
7A	707617057
7A	707630255
7A	707634163
7A	707640290
7A	707653316
7A	707656305
7A	708385974
7A	708394789
7A	708401405
7A	708412424
7A	708512709
7A	708554956
7A	708561820
7A	708577076
7A	708596898
7A	708611103
7A	708617298
7A	708620322
7A	720944420
7B	12320742
7B	530703920
7B	530729689
7B	532545068
7B	532675459
7B	532683126
7B	532690921
7B	532910421
7B	537691824
7B	537694443
7B	537775541
7B	538083875
7B	538138806
7B	538178995
7B	538236908
7B	538686413
7B	688668469
7B	688717586
7B	688721533
7B	688737912
7B	688740021
7B	688753535
7B	688757248
7B	688763800
7B	688815268
7B	688890021
7B	689005649
7B	689012167
7B	689034453
7B	689056132
7B	689060809
7B	689105981
7B	689141165
7B	689175836
7B	689196997
7B	689203112
Un	42156246
Un	42161720
Un	46843998
Un	46846209
Un	46874200
Un	46881614
Un	46896261
Un	62545004
Un	62547230
Un	62574955
Un	62584291
Un	80995307
Un	80997718
Un	81027802
Un	81092692
Un	81095741
Un	81098803
Un	81128836
Un	106572608
Un	106610273
Un	138432938
Un	199562661
Un	202781835
Un	207031583
Un	207034887
1A	7636289
1A	7658413
1A	8510593
1A	9674369
1A	9728179
1A	23272779
1A	23327181
1A	57883443
1A	442874775
1A	588625072
1B	6254965
1B	6709742
1B	6898551
1B	7493070
1B	8100590
1B	8310125
1B	8335170
1B	8359173
1B	8419360
1B	11442479
1B	26595310
1B	56729103
1B	646952742
2A	4077980
2A	17595386
2A	34416918
2A	34456920
2A	34466755
2A	34534267
2A	34613214
2A	35625596
2A	39840054
2A	52082255
2A	750580542
2A	750646871
2A	750859719
2A	752105052
2A	752181603
2A	752205627
2A	784464514
2B	43955561
2B	51253823
2B	58837766
2B	58956532
2B	59036474
2B	59052901
2B	59088424
2B	59105412
2B	748380212
2B	748815848
2B	748886940
2B	749195660
2B	750258584
2B	750572857
2B	750638780
2B	750718555
2B	779176902
2B	779181205
2B	779429051
2B	779723690
2B	780064928
2B	780378669
2B	807396725
2B	807420752
2B	807438731
2B	807659933
3A	549130651
3A	638053297
3A	638101446
3A	638117657
3A	687779121
3A	707816063
3A	709013916
3A	735058429
3B	20415007
3B	20650202
3B	20781045
3B	20785735
3B	34031343
3B	34139492
3B	112142496
3B	755119007
3B	755122248
3B	788978783
3B	814327447
3B	814355905
3B	814384416
3B	814413355
3B	835203710
3B	835537527
4A	552590642
4A	710983921
4A	711334613
4A	712531809
4A	713613076
4A	713830831
4A	713842367
4A	716015019
4A	716047810
4A	716081516
4A	716186094
4A	716219183
4A	716317866
4A	716364369
4A	716405279
4A	716911758
4A	717384485
4A	717394228
4A	717566911
4A	717768471
4A	718078241
4A	760576582
4A	761107423
4B	77963699
4B	556973207
5A	11272925
5A	12640988
5A	12739583
5A	12780729
5A	12792509
5A	12807542
5A	511365674
5A	577967958
5A	647404855
5A	664994065
5A	692389690
5B	20501277
5B	510545238
5B	633710600
6A	16774035
6A	16814198
6A	17367434
6A	148893682
6A	596769932
6A	605182231
6B	5164651
6B	26186889
6B	26677496
6B	26687977
6B	26702825
6B	26850808
6B	160323544
6B	160452771
6B	688366002
6B	688438769
6B	688474109
7A	28605934
7A	29928085
7A	30120875
7A	30388227
7A	31161458
7A	31716872
7A	31836505
7A	591097253
7A	704747828
7A	707412380
7B	530824387
7B	532796522
7B	538001242
7B	538145058
7B	538176827
7B	688820641
Un	46894942
Un	62582690
Un	81064866
Un	81081316
Un	81165788
Un	155670020
Un	172815567
Un	198942288
