1A	318000000	319000000	0.729231
1A	319000000	320000000	1.211932
1A	320000000	321000000	0.000000
1A	321000000	322000000	0.157448
1A	322000000	323000000	0.161591
1A	323000000	324000000	0.327325
1A	324000000	325000000	0.604930
1A	325000000	326000000	1.097989
1A	326000000	327000000	1.263724
1A	327000000	328000000	0.186451
1A	328000000	329000000	0.484773
1A	329000000	330000000	0.814169
1A	330000000	331000000	0.845245
1A	331000000	332000000	0.203024
1A	332000000	333000000	0.849388
1A	333000000	334000000	0.832815
1A	334000000	335000000	0.277605
1A	335000000	336000000	0.619432
1A	336000000	337000000	0.656722
1A	337000000	338000000	0.188523
1A	338000000	339000000	1.332089
1A	339000000	340000000	0.760306
1A	340000000	341000000	0.694012
1A	341000000	342000000	0.298322
1A	342000000	343000000	1.580690
1A	343000000	344000000	1.004764
1A	344000000	345000000	0.306608
1A	345000000	346000000	0.397762
1A	346000000	347000000	0.416407
1A	347000000	348000000	0.644292
1A	348000000	349000000	1.110419
1A	349000000	350000000	0.762377
1A	350000000	351000000	0.667080
1A	351000000	352000000	0.211311
1A	352000000	353000000	0.884607
1A	353000000	354000000	0.654650
1A	354000000	355000000	1.008907
1A	355000000	356000000	0.938470
1A	356000000	357000000	1.118706
1A	357000000	358000000	0.789309
1A	358000000	359000000	0.708514
1A	359000000	360000000	1.458461
1A	360000000	361000000	1.593120
1A	361000000	362000000	1.367307
1A	362000000	363000000	0.720944
1A	363000000	364000000	0.430909
1A	364000000	365000000	0.633933
1A	365000000	366000000	0.362544
1A	366000000	367000000	0.863890
1A	367000000	368000000	0.967474
1A	368000000	369000000	1.013051
1A	369000000	370000000	0.474414
1A	370000000	371000000	0.843173
1A	371000000	372000000	0.443339
1A	372000000	373000000	0.640148
1A	373000000	374000000	2.660035
1A	374000000	375000000	2.287132
1A	375000000	376000000	0.397762
1A	376000000	377000000	0.343899
1A	377000000	378000000	1.555830
1A	378000000	379000000	1.214003
1A	379000000	380000000	0.683654
1A	380000000	381000000	1.238863
1A	381000000	382000000	2.239484
1A	382000000	383000000	0.770664
1A	383000000	384000000	0.147089
1A	384000000	385000000	0.161591
1A	385000000	386000000	2.044746
1A	386000000	387000000	0.316967
1A	387000000	388000000	0.229956
1A	388000000	389000000	0.360472
1A	389000000	390000000	1.394239
1A	390000000	391000000	1.004764
1A	391000000	392000000	1.017194
1A	392000000	393000000	1.512325
1A	393000000	394000000	0.861818
1A	394000000	395000000	1.073129
1A	395000000	396000000	1.141495
1A	396000000	397000000	0.764449
1A	397000000	398000000	0.495131
1A	398000000	399000000	2.502587
1A	399000000	400000000	0.638077
1A	400000000	401000000	1.439816
1A	401000000	402000000	0.913610
1A	402000000	403000000	1.303085
1A	403000000	404000000	1.112491
1A	404000000	405000000	0.232028
1A	405000000	406000000	0.698155
1A	406000000	407000000	1.510253
1A	407000000	408000000	0.793453
1A	408000000	409000000	0.296250
1A	409000000	410000000	0.528278
1A	410000000	411000000	0.706442
1A	411000000	412000000	0.853531
1A	412000000	413000000	0.374974
1A	413000000	414000000	0.418479
1A	414000000	415000000	0.196809
1A	415000000	416000000	0.157448
1A	416000000	417000000	0.225813
1A	417000000	418000000	0.714729
1A	418000000	419000000	0.000000
1A	419000000	420000000	0.203024
1A	420000000	421000000	0.439196
1A	421000000	422000000	0.700227
1A	422000000	423000000	1.008907
1A	423000000	424000000	0.559353
1A	424000000	425000000	0.337684
1A	425000000	426000000	0.621503
1A	426000000	427000000	0.022788
1A	427000000	428000000	0.619432
1A	428000000	429000000	0.323182
1A	429000000	430000000	1.039982
1A	430000000	431000000	1.628339
1A	431000000	432000000	0.834886
1A	432000000	433000000	0.505489
1A	433000000	434000000	1.214003
1A	434000000	435000000	1.446031
1A	435000000	436000000	1.263724
1A	436000000	437000000	1.833435
1A	437000000	438000000	0.035219
1A	438000000	439000000	1.155996
1A	439000000	440000000	0.261031
1A	440000000	441000000	0.522063
1A	441000000	442000000	0.341827
1A	442000000	443000000	0.942613
1A	443000000	444000000	1.427386
1A	444000000	445000000	2.523304
1A	445000000	446000000	1.118706
1A	446000000	447000000	1.736066
1A	447000000	448000000	1.029624
1A	448000000	449000000	1.122849
1A	449000000	450000000	2.137972
1A	450000000	451000000	0.536565
1A	451000000	452000000	0.865961
1A	452000000	453000000	1.607622
1A	453000000	454000000	2.554379
1A	454000000	455000000	0.198881
1A	455000000	456000000	0.727159
1A	456000000	457000000	1.008907
1A	457000000	458000000	0.265175
1A	458000000	459000000	1.501967
1A	459000000	460000000	0.424694
1A	460000000	461000000	0.967474
1A	461000000	462000000	0.625647
1A	462000000	463000000	1.253365
1A	463000000	464000000	1.383881
1A	464000000	465000000	1.541328
1A	465000000	466000000	1.211932
1A	466000000	467000000	1.588977
1A	467000000	468000000	2.475655
1A	468000000	469000000	1.209860
1A	469000000	470000000	1.715349
1A	470000000	471000000	0.737517
1A	471000000	472000000	0.652579
1A	472000000	473000000	0.321110
1A	473000000	474000000	0.795524
1A	474000000	475000000	0.149161
1A	475000000	476000000	1.893514
1A	476000000	477000000	0.449554
1A	477000000	478000000	1.064842
1A	478000000	479000000	1.506110
1A	479000000	480000000	0.339755
1A	480000000	481000000	0.708514
1A	481000000	482000000	0.667080
1A	482000000	483000000	0.843173
1A	483000000	484000000	0.803811
1A	484000000	485000000	2.686966
1A	485000000	486000000	1.145638
1A	486000000	487000000	2.053033
1A	487000000	488000000	1.274082
1A	488000000	489000000	0.644292
1A	489000000	490000000	1.922517
1A	490000000	491000000	1.292727
1A	491000000	492000000	2.573024
1A	492000000	493000000	1.290655
